cbn_collection_name,cbn_collection_code,mda_code,cbn_internal_account_number,nuban,authorized,status,created_by,created_date,last_modified_by,last_modified_date,version
FEES | SCHOOL FEES,0517021065000-C0044-P00356,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021065000-C0044-P01154,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021065000-C0044-P09548,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021065000-C0044-P09730,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021065000-C0044-P12008,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021065000-C0044-P12127,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TRANSCRIPT FEES,0517021065000-C0050-P10153,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | AIDS/DONATION/ENDOWMENT/GRANT,0517021065000-C0055-P02547,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021065000-C0058-P00326,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST AND PRINCIPAL,0517021065000-C0089-P04710,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517021065000-C0094-P00852,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021065000-C0097-P00310,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021065000-C0097-P03854,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021065000-C0097-P09176,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021065000-C0097-P12259,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - OTHERS,0517021065000-C0104-P07389,0517021065000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0517021065000-C0110-P00525,0517021065000,0070627965018,3000153454,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P00376,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P01345,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P02356,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P02542,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P03375,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P03509,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P04988,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P05967,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P06641,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P07298,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P09872,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027063000-C0037-P11368,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL RETAINERSHIP,0521027063000-C0038-P08432,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521027063000-C0039-P06031,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0521027063000-C0046-P09949,0521027063000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0521027063000-C0062-P05554,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0521027063000-C0062-P05561,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | SUNDRY DEDUCTIONS,0521027063000-C0098-P09532,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0521027063000-C0105-P12260,0521027063000,0130052365016,3000151694,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0521027063000-C0114-P08681,0521027063000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCEPTANCE FEES,0517021047000-C0021-P12263,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517021047000-C0042-P12262,0517021047000,0330296665018,3000123927,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | RECURRENT SUBVENTION,0517021068000-C0011-P12131,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
APPROPRIATIONS | SUNDRY APPROPRIATION,0517021068000-C0016-P01616,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | CONVOCATION FEES,0517021068000-C0028-P01719,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P00989,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P04293,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P10406,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P12110,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P12128,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P12129,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021068000-C0039-P12130,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | RENTAL FEES,0517021068000-C0043-P03464,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021068000-C0044-P00356,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021068000-C0044-P01154,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021068000-C0044-P06758,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021068000-C0044-P08260,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021068000-C0044-P09548,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021068000-C0044-P12127,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0517021068000-C0046-P09949,0517021068000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TRANSCRIPT FEES,0517021068000-C0050-P10153,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | AIDS/DONATION/ENDOWMENT/GRANT,0517021068000-C0055-P02547,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0517021068000-C0058-P00326,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST AND PRINCIPAL,0517021068000-C0089-P04710,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517021068000-C0094-P00852,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021068000-C0097-P00310,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021068000-C0097-P03854,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021068000-C0097-P09176,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - OTHERS,0517021068000-C0104-P07389,0517021068000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0517021068000-C0110-P00521,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0517021068000-C0114-P08681,0517021068000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | NHIS - CAPITATION,0521027008000-C0062-P05255,0521027008000,0150455361011,3000048301,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521027056000-C0039-P07389,0521027056000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0521027056000-C0046-P09949,0521027056000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0521027056000-C0105-P09540,0521027056000,0170110665043,3000150343,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0521027056000-C0105-P12013,0521027056000,0170110665043,3000150343,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0521027056000-C0114-P08681,0521027056000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021051000-C0022-P12264,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | APPLICATION FEES,0517021051000-C0026-P12265,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | CERTIFICATE FEES,0517021051000-C0027-P12266,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | CONVOCATION FEES,0517021051000-C0028-P11677,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021051000-C0039-P06807,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021051000-C0039-P12099,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021051000-C0044-P12267,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517021051000-C0094-P12101,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0517021051000-C0101-P12100,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF FORMS | APPLICATION FORMS,0517021051000-C0110-P00519,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021051000-C0022-P09650,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021051000-C0039-P12097,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
INSURANCE | OTHER INSURANCE CLAIMS,0517021051000-C0063-P04003,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517021051000-C0094-P12098,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0517021051000-C0101-P07461,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0517021051000-C0101-P12099,0517021051000,0310547065027,3000141673,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCEPTANCE FEES,0517021062000-C0021-P00086,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021062000-C0022-P09609,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | FINES AND PENALTIES FEES,0517021062000-C0030-P10443,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | IDENTITY CARD FEES,0517021062000-C0031-P08697,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | IDENTITY CARD FEES,0517021062000-C0031-P09520,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | INCOME FROM CONSULTANCY,0517021062000-C0032-P10506,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | LIBRARY FEES,0517021062000-C0034-P04629,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MATRICULATION FEES,0517021062000-C0036-P03441,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517021062000-C0037-P04466,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0517021062000-C0037-P04963,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021062000-C0039-P00287,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021062000-C0039-P02770,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021062000-C0039-P03160,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021062000-C0039-P12268,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021062000-C0039-P12269,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517021062000-C0039-P12270,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | POST UTME FEES,0517021062000-C0040-P08770,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021062000-C0044-P08961,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021062000-C0044-P12271,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | SCHOOL FEES,0517021062000-C0044-P12272,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TRANSCRIPT FEES,0517021062000-C0050-P10153,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | MISCELLANEOUS SALES,0517021062000-C0094-P08807,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021062000-C0097-P03842,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021062000-C0097-P03854,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
OTHER/SUNDRY INCOME | OTHER/SUNDRY INCOME,0517021062000-C0097-P06208,0517021062000,0320625965017,3000152017,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222009001000-C0039-P07389,0222009001000,0020054161043,3000047706,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0222009001000-C0039-P12273,0222009001000,0020081666017,3000132996,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0222009001000-C0046-P09949,0222009001000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0222009001000-C0101-P07471,0222009001000,0020081666017,3000132996,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0222009001000-C0114-P08681,0222009001000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | ACCOMMODATION FEES,0517021068000-C0022-P00135,0517021068000,0120627465012,3000153162,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0215001001000-C0105-P12274,0215001001000,0020103261199,3000094731,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0228005013000-C0039-P00069,0228005013000,0020166461031,3000092191,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | GRANT,0228005013000-C0058-P11577,0228005013000,0020166461031,3000092191,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST AND PRINCIPAL,0252001001000-C0089-P12275,0252001001000,0020293661279,3000092641,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
LOAN REPAYMENT | INTEREST AND PRINCIPAL,0252001001000-C0089-P12276,0252001001000,0020293665054,3000126997,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027052000-C0037-P04466,0521027052000,0090541765018,3000131724,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027052000-C0037-P04990,0521027052000,0090541765018,3000131724,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | MEDICAL FEES,0521027052000-C0037-P12277,0521027052000,0090541765018,3000131724,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0521027052000-C0039-P04578,0521027052000,0090541765018,3000131724,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | AIDS/DONATION/ENDOWMENT/GRANT,0521027052000-C0055-P03298,0521027052000,0090541765018,3000131724,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
GRANTS/DONATIONS | DONATION,0521027052000-C0056-P02252,0521027052000,0090541765018,3000131724,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | OTHER REFUNDS,0521027052000-C0101-P07389,0521027052000,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517029001001-C0039-P05777,0517029001001,0100168361062,3000100489,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517029001001-C0039-P07389,0517029001001,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | OTHER/SUNDRY FEES,0517029001001-C0039-P12278,0517029001001,0100168361062,3000100489,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | REGISTRATION FEES,0517029001001-C0042-P01663,0517029001001,0100168361062,3000100489,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
FEES | TENDER FEES,0517029001001-C0046-P09949,0517029001001,0100168361062,3000100489,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
REFUNDS | REFUNDS - STAFF,0517029001001-C0105-P07476,0517029001001,0100168361062,3000100489,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
SALE OF GOVERNMENT ASSETS | SALE OF GOVERNMENT ASSET,0517029001001-C0114-P08594,0517029001001,0020054161175,3000066875,1,1,system.auto,11/09/2025 19:23,NULL,16/09/2025 11:53,0
